user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
346,43,Male,Software Engineer,8.64,110,7.96,3.5,10.0,1,98,50,10.0
347,52,Male,Manager,9.45,60,8.19,4.28,10.0,4,2,254,9.65
348,42,Female,Teacher,1.5,65,4.76,7.87,4.1,1,80,109,4.26
349,41,Female,Student,7.31,19,6.93,5.13,8.02,0,43,143,7.88
350,30,Female,Designer,4.29,75,5.83,5.23,8.98,3,114,264,8.0
351,24,Female,Software Engineer,4.28,113,6.53,6.41,5.8,1,102,261,5.69
352,53,Male,Freelancer,6.78,84,6.35,4.74,10.0,4,30,259,10.0
353,37,Female,Researcher,8.29,60,6.52,4.92,10.0,3,9,242,9.2
354,18,Male,Doctor,3.47,94,6.61,5.4,4.81,4,73,164,5.32
355,25,Female,Manager,7.35,35,4.35,6.57,7.24,0,81,259,8.41
356,33,Other,Manager,6.72,83,4.89,5.2,9.15,0,53,135,8.72
357,31,Female,Doctor,5.66,107,6.83,4.9,8.94,4,102,144,8.85
358,29,Male,Researcher,6.42,19,8.68,8.1,5.95,4,51,299,5.73
359,40,Male,Researcher,1.16,44,7.73,8.0,3.07,4,57,77,5.43
360,32,Female,Freelancer,1.04,99,5.19,8.23,1.0,1,68,38,1.21
361,45,Female,Designer,5.95,45,5.81,6.54,7.74,2,69,260,7.59
362,51,Female,Software Engineer,5.72,116,5.68,4.59,7.84,2,57,140,7.92
363,19,Female,Manager,1.64,17,7.85,8.8,3.34,2,30,65,4.31
364,49,Male,Teacher,5.43,69,8.86,6.27,5.76,1,35,70,5.62
365,40,Female,Researcher,7.82,96,5.78,4.96,10.0,2,13,117,10.0
366,39,Female,Freelancer,5.87,73,4.07,5.76,7.65,2,96,22,6.61
367,42,Other,Researcher,5.66,17,8.68,7.01,6.06,2,92,82,3.8
368,39,Male,Software Engineer,7.46,114,7.77,4.65,10.0,4,82,164,8.69
369,39,Female,Student,2.55,63,8.17,5.4,6.8,1,73,230,7.8
370,59,Male,Freelancer,5.12,33,5.04,6.43,8.05,4,86,265,7.71
371,23,Female,Researcher,2.33,78,7.23,7.65,3.91,4,40,269,3.33
372,32,Female,Manager,5.71,2,5.16,4.65,9.45,3,7,82,9.99
373,54,Male,Designer,6.33,71,4.06,5.77,9.15,1,87,96,9.83
374,50,Male,Freelancer,2.1,114,4.79,9.02,2.17,0,69,28,3.24
375,25,Female,Teacher,1.68,10,8.61,9.74,3.09,1,100,177,3.13
376,22,Female,Software Engineer,2.5,45,5.08,7.2,3.29,2,90,43,3.94
377,56,Male,Freelancer,6.28,95,6.93,7.5,6.53,0,31,203,5.8
378,21,Male,Software Engineer,2.71,111,8.84,5.36,7.74,4,42,226,8.85
379,23,Female,Teacher,3.48,41,4.38,7.02,3.55,1,29,202,4.32
380,49,Female,Student,7.32,16,8.04,7.39,7.01,2,46,69,7.48
381,47,Male,Student,3.24,46,6.99,7.63,2.53,0,2,179,3.08
382,52,Female,Freelancer,4.58,29,5.62,8.0,4.66,3,9,154,6.45
383,57,Male,Software Engineer,9.36,42,5.82,5.64,10.0,3,81,280,10.0
384,33,Male,Doctor,8.42,7,4.14,6.49,8.04,1,76,146,8.89
385,30,Male,Teacher,3.3,39,5.28,6.36,5.8,3,16,156,7.73
386,59,Female,Researcher,6.38,70,6.12,4.89,8.34,2,79,280,7.89
387,47,Male,Manager,6.99,19,7.58,5.96,9.12,0,84,190,7.98
388,36,Female,Researcher,9.1,75,5.37,4.71,10.0,1,75,167,10.0
389,34,Male,Freelancer,5.93,84,6.9,5.62,8.88,2,79,265,8.64
390,36,Other,Student,6.05,27,7.66,5.53,8.4,1,59,261,8.06
391,45,Female,Manager,9.0,27,7.49,4.5,10.0,3,13,155,9.27
392,43,Female,Student,1.49,58,6.95,9.11,1.0,2,9,243,1.83
393,54,Female,Student,6.65,61,6.9,3.4,10.0,3,16,95,9.57
394,43,Female,Designer,4.75,79,7.61,6.21,5.44,3,18,109,6.17
395,40,Female,Freelancer,9.19,111,5.68,4.49,10.0,2,8,207,10.0
396,26,Male,Manager,9.64,73,6.25,5.1,10.0,0,63,295,10.0
397,29,Male,Doctor,2.53,53,8.83,6.0,4.18,4,45,224,4.44
398,18,Female,Student,3.53,85,7.34,6.05,5.78,0,58,245,6.05
399,18,Male,Doctor,3.46,6,6.6,9.89,2.88,0,69,291,3.43
400,51,Male,Software Engineer,1.91,67,6.89,6.42,5.88,0,119,168,6.82
401,49,Female,Software Engineer,5.35,23,4.52,7.38,6.42,1,47,143,5.94
402,42,Male,Researcher,5.62,97,6.96,6.52,6.06,4,81,266,6.44
403,57,Female,Researcher,6.16,40,8.18,6.96,8.34,1,96,105,7.62
404,18,Male,Designer,6.97,110,6.62,5.2,9.31,1,4,242,8.14
405,33,Other,Researcher,1.57,53,4.88,8.33,4.03,3,117,104,2.41
406,56,Female,Doctor,6.6,13,6.24,6.67,8.19,1,62,222,6.32
407,22,Female,Teacher,9.22,43,5.39,3.71,10.0,0,27,296,9.29
408,39,Male,Designer,5.09,48,5.8,6.76,6.6,0,42,191,4.13
409,46,Female,Student,1.96,62,5.13,9.11,2.62,3,7,100,3.25
410,20,Female,Software Engineer,1.77,80,5.67,6.2,6.27,4,33,145,5.44
411,29,Female,Researcher,3.54,44,8.11,7.15,4.64,2,108,219,5.0
412,43,Female,Freelancer,7.77,71,7.79,4.14,10.0,2,79,89,10.0
413,33,Male,Software Engineer,3.35,105,6.45,7.66,4.51,4,40,176,4.92
414,54,Female,Teacher,8.33,76,7.91,4.04,10.0,4,77,140,9.15
415,39,Female,Designer,8.38,6,8.88,8.05,8.77,1,51,271,8.71
416,46,Male,Doctor,5.11,2,6.03,9.03,3.82,1,16,153,5.43
417,31,Female,Freelancer,3.71,87,8.9,5.72,8.05,1,112,25,8.04
418,45,Female,Software Engineer,6.38,46,5.23,4.91,9.97,0,4,174,9.51
419,22,Female,Student,8.29,87,8.77,5.72,10.0,4,28,34,9.51
420,47,Male,Teacher,1.58,60,8.32,8.01,4.28,4,18,107,4.46
421,22,Female,Teacher,9.58,70,5.0,2.9,10.0,1,118,219,10.0
422,29,Other,Manager,6.81,29,5.75,4.94,10.0,4,25,245,9.61
423,33,Female,Teacher,4.58,4,7.54,8.83,5.72,0,92,86,5.65
424,43,Female,Student,5.55,103,4.96,5.75,8.39,4,74,136,10.0
425,43,Female,Teacher,4.47,84,6.95,5.28,3.99,2,43,133,3.93
426,38,Female,Researcher,4.71,112,6.67,5.79,6.8,0,24,28,5.55
427,56,Female,Doctor,6.36,71,5.46,5.58,9.6,1,92,294,9.82
428,53,Male,Manager,1.54,6,5.5,9.98,1.0,3,17,42,1.0
429,50,Male,Researcher,2.58,38,6.58,7.21,3.47,2,92,57,4.05
430,47,Male,Doctor,3.04,1,5.5,7.73,3.46,0,38,259,4.73
431,54,Male,Freelancer,4.67,42,4.9,6.46,7.31,3,116,34,4.58
432,40,Male,Designer,4.34,11,7.87,8.06,3.69,0,103,134,3.16
433,27,Male,Designer,7.5,27,6.91,4.53,10.0,2,40,197,9.38
434,22,Female,Freelancer,3.33,107,6.19,7.36,4.57,4,105,93,4.22
435,53,Male,Researcher,1.51,18,4.91,8.56,3.43,1,29,32,4.66
436,51,Male,Freelancer,1.5,27,6.97,9.86,1.81,0,85,88,2.03
437,48,Male,Researcher,1.1,98,7.14,6.69,4.28,1,57,192,3.5
438,27,Female,Researcher,1.34,75,6.4,7.87,2.46,0,95,175,1.0
439,36,Male,Doctor,8.73,91,5.86,3.59,10.0,0,34,241,9.81
440,49,Male,Student,7.28,89,8.34,7.14,6.76,3,50,220,8.54
441,18,Male,Manager,9.96,101,7.52,3.41,10.0,2,100,158,8.86
442,22,Female,Designer,1.18,69,5.78,7.18,4.75,0,92,56,4.82
443,21,Female,Researcher,8.64,18,6.97,3.52,10.0,3,110,70,10.0
444,33,Female,Teacher,7.26,63,5.17,5.68,7.68,2,53,148,7.72
445,41,Male,Freelancer,6.76,90,4.06,4.39,9.84,2,46,292,8.86
446,33,Female,Doctor,4.21,116,8.34,4.91,7.83,0,44,299,7.35
447,19,Female,Software Engineer,4.39,8,8.09,8.33,4.09,2,103,184,6.07
448,45,Male,Student,8.61,118,7.2,3.57,10.0,2,104,55,7.34
449,49,Male,Student,7.42,40,8.06,5.81,8.54,4,85,176,6.37
450,44,Male,Doctor,7.03,49,7.9,5.74,10.0,1,110,231,10.0
451,37,Female,Researcher,1.28,9,8.3,8.98,3.18,4,52,70,3.75
452,41,Male,Software Engineer,2.66,73,8.46,8.67,1.47,2,66,207,1.85
453,29,Male,Student,9.66,96,8.09,1.66,10.0,4,109,129,9.3
454,52,Female,Manager,5.09,81,8.26,4.4,6.12,4,76,91,6.71
455,50,Female,Designer,8.03,53,6.51,4.52,10.0,3,65,266,8.78
456,50,Female,Manager,4.5,9,7.54,7.93,5.24,1,63,67,5.92
457,54,Female,Software Engineer,7.88,6,5.67,6.58,8.39,0,43,169,8.43
458,29,Female,Manager,2.07,103,8.31,5.74,4.24,0,113,44,4.56
459,20,Female,Teacher,1.38,31,8.29,9.97,1.58,3,47,100,3.5
460,18,Male,Freelancer,5.2,106,4.33,7.78,4.11,0,72,292,3.2
461,50,Male,Freelancer,6.32,53,5.74,6.3,9.34,4,38,234,10.0
462,57,Female,Designer,3.91,69,4.86,6.38,6.52,2,64,299,6.7
463,27,Other,Software Engineer,7.44,82,4.68,5.91,9.5,4,36,290,10.0
464,46,Female,Doctor,5.46,62,6.07,7.4,5.78,4,16,272,5.86
465,30,Male,Researcher,9.35,104,7.13,3.26,10.0,3,10,21,9.36
466,29,Male,Student,1.76,106,5.72,6.92,2.34,1,10,248,2.37
467,48,Male,Designer,1.6,33,5.55,8.61,2.33,4,53,285,1.0
468,19,Female,Doctor,9.15,42,4.47,5.61,8.94,3,65,160,8.76
469,52,Female,Software Engineer,7.02,4,5.91,7.44,7.75,3,7,210,9.25
470,40,Female,Teacher,7.04,18,6.35,5.96,7.82,2,13,288,7.94
471,34,Female,Student,1.25,112,5.99,8.37,2.58,3,45,231,1.68
472,43,Male,Student,9.44,113,7.4,2.85,10.0,4,106,259,10.0
473,25,Male,Designer,7.95,53,5.44,7.2,8.6,0,67,20,8.47
474,46,Male,Doctor,7.88,13,7.58,4.85,10.0,0,15,194,9.51
475,43,Female,Freelancer,9.21,9,8.41,5.94,9.66,4,70,126,9.81
476,27,Male,Software Engineer,6.2,48,6.96,5.87,8.4,0,32,268,9.19
477,43,Female,Software Engineer,4.55,10,5.94,7.35,4.68,2,88,37,5.7
478,51,Female,Doctor,5.33,30,4.9,6.55,9.32,1,5,275,10.0
479,58,Male,Student,8.0,65,8.66,4.27,10.0,3,51,237,8.11
480,24,Male,Researcher,7.92,9,7.76,5.08,10.0,1,7,291,10.0
481,21,Male,Doctor,6.49,20,5.23,5.41,6.53,0,118,206,8.06
482,28,Female,Manager,2.96,0,4.75,8.4,4.14,1,29,62,3.14
483,46,Male,Freelancer,8.37,45,4.25,5.14,8.6,2,6,80,9.14
484,53,Male,Software Engineer,6.83,94,4.95,4.49,9.66,0,113,255,8.47
485,42,Female,Researcher,2.99,74,7.66,5.13,6.4,3,18,27,5.54
486,38,Female,Doctor,5.33,106,7.15,5.6,9.81,4,62,111,9.5
487,53,Female,Student,9.97,73,8.84,3.64,10.0,2,2,195,9.92
488,27,Female,Designer,3.96,19,5.61,8.66,2.86,0,73,140,2.94
489,54,Female,Researcher,2.05,20,7.93,8.52,1.63,2,30,38,1.0
490,26,Female,Manager,1.2,36,4.6,9.13,2.03,4,46,232,2.08
491,41,Male,Student,2.66,100,6.81,8.19,4.52,3,12,121,4.65
492,52,Male,Teacher,2.68,13,6.33,10.0,1.69,1,94,34,2.19
493,52,Female,Teacher,8.72,57,8.19,4.67,10.0,2,42,50,10.0
494,53,Female,Doctor,2.41,56,7.51,6.61,5.03,4,72,118,7.16
495,35,Female,Freelancer,8.76,56,4.97,6.11,10.0,2,18,219,9.69
496,56,Female,Freelancer,1.78,68,8.92,4.57,7.12,4,26,223,7.74
497,49,Female,Student,9.16,69,8.12,3.23,10.0,2,33,134,8.54
498,41,Male,Student,3.31,23,5.77,7.16,4.34,4,99,241,4.7
499,40,Male,Software Engineer,6.5,79,8.13,6.18,9.01,1,18,189,8.92
500,49,Male,Designer,2.44,59,8.78,7.64,4.66,2,17,101,3.26
501,54,Female,Manager,4.51,22,8.45,6.25,8.0,1,64,256,8.93
502,29,Male,Student,1.77,46,6.78,10.0,2.1,4,92,50,1.25
503,30,Male,Researcher,6.22,37,6.89,5.9,8.68,2,114,130,8.0
504,40,Male,Manager,4.11,115,4.53,4.89,8.08,2,47,291,8.27
505,42,Male,Doctor,8.67,79,4.82,3.12,10.0,4,11,255,10.0
506,52,Male,Software Engineer,2.64,114,8.91,5.56,6.59,1,103,79,5.11
507,58,Male,Freelancer,3.52,51,7.85,7.43,4.42,4,69,90,5.09
508,47,Female,Manager,2.6,12,4.13,7.99,2.17,3,106,162,1.48
509,34,Male,Manager,6.07,114,6.74,4.55,10.0,4,18,140,10.0
510,37,Male,Manager,2.01,108,5.73,7.32,3.09,1,25,139,2.63
511,42,Female,Manager,2.7,7,5.56,8.3,2.69,3,37,94,2.01
512,39,Female,Manager,7.11,101,6.78,5.05,9.85,3,24,221,10.0
513,30,Male,Freelancer,1.67,31,5.6,8.35,2.96,3,80,141,4.04
514,36,Male,Software Engineer,7.69,85,5.26,4.41,10.0,3,11,112,9.99
515,53,Female,Doctor,1.94,16,8.69,7.97,2.92,2,83,179,1.96
516,29,Male,Manager,6.27,4,4.2,6.65,8.04,0,62,293,7.56
517,58,Male,Manager,9.98,71,6.18,4.36,10.0,4,39,125,8.36
518,36,Male,Doctor,2.57,49,6.56,8.86,1.98,3,27,239,3.34
519,29,Male,Student,3.35,93,6.2,6.85,4.18,2,5,67,4.2
520,26,Female,Student,9.09,82,7.29,1.0,10.0,1,59,80,10.0
521,24,Female,Freelancer,6.64,11,4.13,8.09,5.91,3,111,227,6.59
522,45,Female,Software Engineer,5.43,88,8.42,5.12,8.59,3,51,76,8.18
523,31,Female,Software Engineer,6.06,43,6.5,6.32,8.07,1,22,268,8.53
524,48,Male,Designer,3.66,76,6.77,7.5,4.38,0,94,49,6.98
525,36,Female,Software Engineer,8.7,67,6.31,5.47,10.0,0,1,184,9.7
526,33,Male,Freelancer,7.71,58,6.22,7.85,8.11,2,96,102,6.8
527,22,Male,Doctor,6.78,9,4.93,6.7,8.01,1,72,25,8.91
528,52,Female,Manager,9.39,47,6.52,5.25,10.0,0,25,173,10.0
529,29,Female,Doctor,6.2,27,6.11,6.68,6.29,3,16,176,6.42
530,42,Male,Freelancer,5.61,4,6.34,8.13,4.8,3,80,39,5.8
531,38,Female,Designer,9.78,91,4.07,4.62,10.0,4,108,271,10.0
532,53,Male,Teacher,2.85,43,4.65,9.16,2.99,4,29,56,3.39
533,40,Male,Freelancer,2.28,30,7.82,7.27,4.57,0,100,31,4.42
534,33,Male,Freelancer,2.46,15,6.1,8.34,1.73,4,47,123,2.18
535,56,Female,Teacher,9.9,22,7.71,5.71,10.0,2,93,239,10.0
536,59,Female,Doctor,6.87,92,4.86,4.82,10.0,4,109,37,10.0
537,56,Female,Teacher,3.75,110,7.49,6.76,6.12,2,115,217,5.74
538,31,Male,Freelancer,3.24,20,5.45,8.21,3.89,3,59,213,4.16
539,48,Male,Freelancer,1.51,1,7.53,9.0,1.51,0,79,49,1.77
540,22,Female,Teacher,2.19,22,4.43,6.76,6.09,2,114,159,6.57
541,52,Male,Researcher,9.17,79,5.67,3.51,10.0,0,20,216,10.0
542,40,Male,Freelancer,7.73,10,4.6,6.36,6.73,4,17,270,5.59
543,46,Other,Designer,9.47,117,7.15,3.56,10.0,2,26,121,10.0
544,28,Female,Freelancer,4.81,72,5.96,6.01,8.33,1,68,283,10.0
545,35,Male,Freelancer,6.41,1,4.37,6.54,7.88,4,76,68,7.97
546,29,Male,Manager,5.35,81,6.63,8.06,4.59,0,25,25,3.27
547,26,Male,Software Engineer,8.93,12,4.12,5.52,10.0,4,60,94,10.0
548,27,Female,Software Engineer,9.92,44,8.09,3.69,10.0,3,83,29,10.0
549,34,Female,Teacher,9.39,71,8.69,2.89,10.0,1,4,208,10.0
550,55,Female,Student,6.38,9,8.05,7.7,5.45,0,12,131,4.43
551,24,Male,Designer,1.56,90,8.76,7.73,4.0,1,61,41,2.74
552,30,Male,Manager,6.56,80,8.49,4.5,9.1,1,57,180,9.76
553,57,Other,Manager,1.87,87,8.47,5.73,6.83,1,39,82,6.3
554,59,Other,Teacher,2.25,20,5.23,8.42,1.69,0,36,298,1.0
555,26,Female,Student,2.72,0,5.16,10.0,2.11,3,47,178,1.29
556,44,Male,Student,4.27,15,8.05,8.8,2.83,1,40,232,2.63
557,19,Female,Manager,6.33,42,6.46,5.63,7.2,1,44,30,6.31
558,22,Female,Designer,4.0,96,8.71,6.9,6.22,2,55,234,7.92
559,46,Female,Software Engineer,5.07,5,8.49,5.94,6.53,4,89,81,7.33
560,54,Female,Manager,1.43,75,8.47,7.83,2.69,0,14,119,2.21
561,55,Male,Researcher,6.58,95,5.63,5.15,8.15,0,72,260,7.72
562,36,Male,Researcher,6.91,111,4.66,3.33,10.0,4,59,209,9.24
563,25,Male,Freelancer,1.89,10,7.39,7.98,2.69,3,22,271,1.6
564,18,Female,Manager,8.07,81,6.2,3.92,10.0,2,108,222,9.74
565,39,Female,Freelancer,6.83,65,8.67,5.91,7.93,2,20,95,8.82
566,34,Female,Doctor,5.41,95,8.27,5.97,6.01,0,50,151,5.85
567,24,Male,Student,5.98,48,8.64,5.29,8.64,2,35,40,7.74
568,42,Female,Doctor,5.53,112,6.84,5.98,8.55,4,33,24,7.64
569,21,Female,Researcher,1.48,19,6.63,8.96,1.83,1,65,182,3.56
570,53,Male,Doctor,7.62,20,8.24,7.59,7.19,0,81,143,8.11
571,23,Female,Designer,5.61,35,6.56,5.35,8.58,0,26,54,7.84
572,48,Male,Researcher,2.56,37,8.5,9.72,2.68,0,113,33,2.85
573,36,Male,Manager,7.13,55,4.17,5.04,9.9,2,0,116,10.0
574,56,Male,Software Engineer,7.26,90,5.79,6.45,7.5,0,83,224,8.08
575,44,Female,Researcher,2.92,110,8.17,7.35,3.87,0,52,44,2.32
576,27,Female,Freelancer,8.17,10,5.05,4.4,10.0,3,86,101,10.0
577,43,Male,Freelancer,5.11,17,5.99,7.3,5.23,0,37,271,5.96
578,36,Female,Designer,2.63,80,4.05,8.8,2.67,4,113,168,1.28
579,56,Female,Student,6.92,97,5.51,4.19,10.0,2,38,108,10.0
580,20,Female,Software Engineer,6.37,44,5.59,7.27,7.14,0,27,83,5.65
581,30,Male,Manager,2.53,25,7.66,9.5,2.07,4,116,136,1.82
582,45,Female,Researcher,8.85,58,7.39,6.17,8.45,2,110,159,10.0
583,37,Female,Teacher,8.69,5,6.22,6.11,8.11,2,28,50,7.08
584,45,Male,Software Engineer,8.53,42,7.64,4.29,10.0,0,32,95,8.72
585,25,Male,Freelancer,4.59,93,6.14,6.88,6.24,2,112,178,6.02
586,58,Female,Designer,8.42,51,6.17,6.15,8.14,4,68,150,8.51
587,56,Male,Designer,8.6,102,7.23,4.83,10.0,3,33,238,10.0
588,18,Female,Doctor,9.97,61,7.61,1.82,10.0,1,7,66,10.0
589,20,Male,Researcher,9.62,113,8.23,3.54,10.0,0,109,40,10.0
590,30,Female,Manager,4.45,95,7.76,6.91,5.52,2,34,276,5.22
591,45,Male,Teacher,2.78,16,7.35,9.86,3.48,3,18,49,3.68
592,42,Male,Manager,3.63,76,6.81,5.36,7.52,4,57,216,8.78
593,50,Male,Software Engineer,5.45,116,5.54,4.23,9.59,2,41,234,10.0
594,55,Female,Teacher,8.25,45,5.31,5.07,9.76,4,55,199,8.87
595,23,Female,Manager,7.51,40,8.22,8.12,6.16,1,74,129,6.19
596,49,Male,Doctor,8.09,12,7.59,6.53,7.87,2,60,277,8.87
597,38,Male,Teacher,4.42,5,7.33,6.99,7.79,1,61,87,7.4
598,33,Female,Teacher,3.22,85,5.29,6.94,4.2,4,29,77,3.59
599,38,Male,Software Engineer,1.22,96,8.85,8.5,1.12,1,112,149,1.75
600,28,Female,Teacher,6.64,32,4.41,6.49,7.59,3,64,237,6.48
601,54,Male,Doctor,8.16,3,8.19,6.12,10.0,3,42,180,10.0
602,53,Female,Researcher,9.0,77,5.05,3.78,10.0,4,118,130,10.0
603,52,Female,Student,5.29,49,5.96,6.15,6.96,2,46,239,6.87
604,36,Other,Student,9.35,47,6.14,4.91,10.0,4,80,86,9.76
605,37,Female,Designer,2.82,98,7.31,7.59,5.13,1,118,241,6.03
606,35,Male,Student,5.63,26,6.73,4.96,10.0,0,9,228,9.93
607,58,Male,Software Engineer,2.92,5,4.93,8.29,2.55,0,75,137,3.47
608,31,Female,Designer,2.69,57,4.15,9.02,2.2,3,62,161,3.65
609,32,Female,Student,9.58,62,7.59,6.37,9.28,3,61,62,8.89
610,48,Female,Student,8.36,0,6.52,6.68,8.28,0,99,214,7.58
611,18,Female,Designer,1.11,106,5.81,8.26,2.52,1,93,278,1.0
612,20,Female,Software Engineer,3.42,27,5.42,9.0,2.42,4,71,161,1.87
613,33,Male,Designer,2.85,28,8.12,8.46,3.24,2,32,139,4.04
614,40,Male,Freelancer,2.32,95,7.98,6.09,4.71,0,57,220,4.59
615,28,Male,Researcher,7.28,27,8.13,5.59,8.82,1,56,180,9.25
616,29,Male,Freelancer,6.1,90,5.1,4.03,10.0,4,56,52,10.0
617,27,Female,Software Engineer,5.09,73,8.26,7.13,6.85,0,53,163,8.38
618,49,Male,Software Engineer,2.71,81,8.93,5.3,6.73,2,12,103,6.94
619,33,Male,Manager,3.5,67,7.0,7.46,5.05,4,33,239,3.85
620,25,Male,Doctor,4.2,101,4.24,6.65,9.2,1,21,79,10.0
621,55,Male,Student,8.07,114,7.51,4.04,10.0,2,42,259,9.31
622,29,Male,Manager,9.9,40,6.69,1.64,10.0,0,15,186,10.0
623,41,Female,Student,2.66,105,7.56,5.51,6.56,3,73,237,5.72
624,45,Male,Manager,4.07,115,4.94,6.18,5.94,3,89,221,6.75
625,25,Female,Researcher,3.52,54,7.03,8.14,5.45,1,39,121,4.79
626,45,Female,Teacher,1.4,31,6.7,8.78,3.29,3,24,219,3.16
627,53,Other,Freelancer,2.97,68,7.01,8.73,3.59,4,100,59,3.18
628,43,Male,Researcher,9.11,21,7.64,5.64,10.0,3,12,272,10.0
629,25,Male,Designer,8.59,111,6.72,3.87,10.0,3,40,23,10.0
630,45,Male,Manager,2.51,56,5.61,7.76,4.67,4,52,162,4.7
631,45,Male,Freelancer,4.3,21,5.55,6.81,6.34,1,49,168,6.43
632,54,Female,Doctor,3.8,65,7.48,9.44,3.13,0,50,70,3.05
633,58,Female,Student,2.33,40,7.32,8.99,1.0,1,2,79,1.0
634,53,Female,Teacher,6.6,42,6.11,6.41,9.81,3,92,257,9.48
635,44,Male,Doctor,6.02,33,5.77,6.33,9.38,1,67,95,9.86
636,34,Female,Software Engineer,4.84,113,7.1,5.9,7.09,0,110,216,6.6
637,26,Male,Researcher,8.7,1,5.56,3.71,10.0,4,101,86,8.54
638,50,Female,Student,6.58,109,8.82,4.94,9.31,4,104,286,8.54
639,37,Female,Freelancer,3.33,118,6.98,6.33,5.85,4,117,64,5.81
640,30,Male,Manager,4.36,58,6.96,4.16,9.61,1,118,168,9.34
641,45,Male,Designer,2.35,35,4.68,9.58,1.0,3,115,201,3.01
642,46,Female,Doctor,6.32,103,7.05,5.41,9.11,4,85,205,8.94
643,30,Male,Freelancer,6.28,7,5.47,6.93,5.69,3,77,52,6.31
644,52,Male,Teacher,8.83,32,6.26,4.36,10.0,2,64,217,9.54
645,23,Male,Designer,8.7,32,6.69,6.54,9.76,4,35,179,10.0
646,35,Male,Software Engineer,8.53,67,6.39,5.0,10.0,0,23,276,9.75
647,22,Female,Designer,5.94,17,8.05,5.68,8.81,3,72,267,7.98
648,42,Female,Freelancer,6.87,63,4.5,4.16,9.24,2,18,121,9.18
649,19,Female,Freelancer,7.98,60,4.84,3.97,9.71,4,114,205,10.0
650,27,Male,Teacher,1.83,82,4.78,7.26,4.36,3,7,247,3.94
651,47,Female,Software Engineer,3.71,9,8.08,7.4,3.46,3,1,280,3.9
652,22,Female,Teacher,2.52,49,4.59,7.35,2.53,2,29,257,3.56
653,50,Male,Freelancer,5.6,105,8.86,5.86,7.78,0,29,177,6.65
654,18,Male,Student,8.54,104,8.85,3.46,10.0,1,43,148,10.0
655,35,Female,Teacher,3.08,93,8.96,8.15,3.37,0,64,258,3.68
656,49,Male,Researcher,7.58,21,8.9,7.82,6.67,1,90,119,6.15
657,28,Male,Designer,4.65,38,4.75,5.89,7.4,0,104,69,9.04
658,38,Male,Freelancer,9.13,101,7.29,5.06,10.0,0,37,85,10.0
659,43,Male,Student,6.64,64,6.0,4.69,10.0,4,114,284,9.79
660,42,Male,Student,9.79,29,7.66,5.56,9.69,3,119,270,9.73
661,39,Male,Doctor,3.21,4,6.03,8.76,1.3,0,0,51,2.12
662,44,Female,Designer,9.32,114,5.92,4.62,9.3,3,30,280,10.0
663,30,Male,Designer,4.21,110,8.52,4.93,8.25,3,35,182,8.94
664,50,Female,Software Engineer,6.6,25,6.47,6.99,7.98,3,8,66,7.45
665,51,Male,Teacher,2.57,119,7.7,5.67,6.54,3,2,155,6.31
666,58,Other,Manager,7.84,62,7.25,4.76,10.0,0,112,143,9.87
667,52,Female,Teacher,9.8,45,7.29,3.52,10.0,1,54,214,8.92
668,18,Female,Designer,8.09,30,5.75,4.33,10.0,3,106,294,10.0
669,38,Female,Teacher,6.54,102,5.26,5.12,8.09,3,22,195,7.73
670,23,Female,Designer,5.03,40,8.43,7.6,3.04,4,54,190,2.66
671,45,Female,Freelancer,4.11,11,4.12,7.88,5.19,0,7,98,5.05
672,34,Male,Student,4.77,16,4.86,7.36,6.43,0,13,241,4.65
673,22,Male,Teacher,3.95,17,4.66,7.51,4.39,0,101,205,6.4
674,48,Female,Freelancer,8.49,65,8.75,5.62,9.41,1,108,112,9.18
675,22,Male,Teacher,9.04,112,4.03,2.81,10.0,3,12,41,10.0
676,55,Female,Designer,9.55,87,4.04,4.66,10.0,2,11,126,10.0
677,20,Female,Freelancer,4.77,91,5.13,6.08,6.84,1,102,266,6.99
678,40,Male,Designer,5.92,115,5.4,8.32,5.14,3,74,26,6.19
679,54,Female,Software Engineer,6.19,38,6.8,6.39,8.85,4,11,125,7.79
680,54,Male,Teacher,6.86,73,8.81,5.24,9.49,2,77,261,10.0
681,27,Male,Doctor,1.02,110,6.33,5.83,5.95,4,75,274,5.24
682,27,Female,Researcher,8.58,32,5.44,6.45,9.98,0,61,31,10.0
683,36,Male,Designer,3.41,87,8.09,5.91,5.17,1,38,32,5.94
684,34,Female,Doctor,5.25,74,5.93,6.16,8.91,2,8,115,8.88
685,38,Female,Student,8.57,7,4.71,5.3,9.86,2,22,284,8.32
686,31,Male,Student,9.97,90,7.97,4.08,10.0,0,19,81,8.96
687,26,Female,Researcher,8.15,25,4.01,5.23,10.0,3,47,190,8.14
688,18,Female,Doctor,1.22,75,5.03,6.9,3.17,2,34,287,3.86
689,30,Male,Manager,4.32,34,7.18,6.3,6.57,1,26,106,8.4
690,21,Male,Student,3.22,56,4.51,6.35,6.84,1,97,76,7.25
691,18,Female,Doctor,9.68,78,5.28,4.05,10.0,4,60,227,9.5
692,57,Female,Software Engineer,3.38,20,5.97,9.26,2.19,1,99,270,2.42
693,49,Male,Software Engineer,9.49,36,5.98,4.35,10.0,0,53,247,10.0
